rank,url,slug,locale,category,clicks,impressions,ctr,position,post_id,title,has_placeholder,date,featured_image
126,https://www.afriquesports.net/classement/pele-4e-gerd-muller-2e-les-4-joueurs-avec-le-plus-grand-nombre-de-buts-de-la-tete,pele-4e-gerd-muller-2e-les-4-joueurs-avec-le-plus-grand-nombre-de-buts-de-la-tete,fr,classement,125,7769,1.61,11.0,668339,"Pele 4é, Gerd Muller 2é… les 4 joueurs avec le plus grand nombre de buts de la tête",true,2025-12-25,
127,https://www.afriquesports.net/europe/haaland-3e-vinicius-5e-les-5-attaquants-les-plus-rapides-du-monde-en-ce-moment-2022,haaland-3e-vinicius-5e-les-5-attaquants-les-plus-rapides-du-monde-en-ce-moment-2022,fr,europe,125,6075,2.06,16.7,444935,"Haaland 3é, Vinicius 5é&#8230; les 5 attaquants les plus rapides du monde en ce moment",true,2026-01-01,
128,https://www.afriquesports.net/can-2025/en-direct-rdc-vs-benin-groupe-d,en-direct-rdc-vs-benin-groupe-d,fr,can-2025,124,18204,0.68,4.6,871121,EN DIRECT : RDC vs Bénin (Groupe D),true,2026-01-02,
129,https://www.afriquesports.net/classement/cristiano-ronaldo-et-lionel-messi,cristiano-ronaldo-et-lionel-messi,fr,classement,124,11724,1.06,9.7,241735,19 légendes ont tranché  entre Cristiano Ronaldo et Lionel Messi (13 à 6),true,2026-01-01,
131,https://www.afriquesports.net/can-2025/en-direct-can-2025-algerie-vs-burkina-faso-groupe-e-suivez-le-match-en-live,en-direct-can-2025-algerie-vs-burkina-faso-groupe-e-suivez-le-match-en-live,fr,can-2025,123,21359,0.58,4.4,871777,"EN DIRECT / CAN 2025 : Algérie vs Burkina Faso &#8211; GROUPE E, suivez le match en live",true,2026-01-02,
132,https://www.afriquesports.net/football/mauvaise-nouvelle-5-absents-au-real-madrid-pour-le-choc-contre-getafe,mauvaise-nouvelle-5-absents-au-real-madrid-pour-le-choc-contre-getafe,fr,football,123,6248,1.97,5.8,863991,Mauvaise nouvelle : 5 absents au Real Madrid pour le choc contre Getafe !,true,2025-12-30,
133,https://www.afriquesports.net/senegal/23-jours-plus-tard-bouna-sarr-recoit-une-decision-inattendue,23-jours-plus-tard-bouna-sarr-recoit-une-decision-inattendue,fr,senegal,123,1430,8.60,5.0,870352,"23 jours plus tard, Bouna Sarr reçoit une décision inattendue",true,2025-12-31,
134,https://www.afriquesports.net/europe/le-bayern-munich-en-deuil-un-joueur-de-18-ans-decede-subitement,le-bayern-munich-en-deuil-un-joueur-de-18-ans-decede-subitement,fr,europe,122,1453,8.40,4.5,871976,Le Bayern Munich en deuil : un joueur de 18 ans décède subitement,true,2026-01-02,
135,https://www.afriquesports.net/afrique/senegal-vs-mauritanie-la-nouvelle-que-tout-le-monde-attendait-enfin-confirmee,senegal-vs-mauritanie-la-nouvelle-que-tout-le-monde-attendait-enfin-confirmee,fr,afrique,121,19510,0.62,10.8,863243,Sénégal vs Mauritanie : la nouvelle que tout le monde attendait enfin confirmée !,true,2026-01-02,
136,https://www.afriquesports.net/classement/huit-8-joueurs-qui-ont-gagne-la-coupe-du-monde-sans-jouer-un-seul-match,huit-8-joueurs-qui-ont-gagne-la-coupe-du-monde-sans-jouer-un-seul-match,fr,classement,121,1778,6.81,12.3,652785,Huit (8) joueurs qui ont gagné la coupe du monde sans jouer un seul match,true,2026-01-01,
137,https://www.afriquesports.net/football/ballon-dor-le-nom-du-vainqueur-entre-dembele-et-yamal-aurait-fuite,ballon-dor-le-nom-du-vainqueur-entre-dembele-et-yamal-aurait-fuite,fr,football,121,1777,6.81,8.5,860282,Ballon d’Or : le nom du vainqueur entre Dembélé et Yamal aurait fuité,true,2026-01-02,
138,https://www.afriquesports.net/football/si-tout-etait-normal-marc-brys-brise-le-silence-et-balance-sur-samuel-etoo,si-tout-etait-normal-marc-brys-brise-le-silence-et-balance-sur-samuel-etoo,fr,football,121,12565,0.96,4.3,863370,"« Si tout était normal », Marc Brys brise le silence et balance sur Samuel Eto’o",true,2025-12-27,
139,https://www.afriquesports.net/classement/gana-5e-fadiga-8e-mane-le-classement-des-meilleurs-joueurs-senegalais-de-tous-les-temps,gana-5e-fadiga-8e-mane-le-classement-des-meilleurs-joueurs-senegalais-de-tous-les-temps,fr,classement,120,4157,2.89,15.2,645914,"Gana 5e, Fadiga 8e, Mane&#8230; Le classement des meilleurs joueurs Sénégalais de tous les temps",true,2026-01-02,
140,https://www.afriquesports.net/coupe-du-monde/islande-france-le-but-qui-a-refroidi-tout-un-pays,islande-france-le-but-qui-a-refroidi-tout-un-pays,fr,coupe-du-monde,120,14173,0.85,2.8,863378,Islande &#8211; France : le but qui a refroidi tout un pays !,true,2026-01-02,
145,https://www.afriquesports.net/classement/classement-des-10-meilleurs-trios-de-tous-les-temps,classement-des-10-meilleurs-trios-de-tous-les-temps,fr,classement,117,8278,1.41,9.9,654056,Classement des 10 meilleurs trios de tous les temps,true,2026-01-02,
146,https://www.afriquesports.net/football/real-madrid-la-duree-dindisponibilite-de-dean-huijsen-est-connue,real-madrid-la-duree-dindisponibilite-de-dean-huijsen-est-connue,fr,football,117,2316,5.05,6.0,862660,Real Madrid : La durée d&rsquo;indisponibilité de Dean Huijsen est connue !,true,2025-12-30,
149,https://www.afriquesports.net/article-du-jour/ce-jour-ou-adebayor-a-tout-deballe-sur-sa-famille,ce-jour-ou-adebayor-a-tout-deballe-sur-sa-famille,fr,article-du-jour,115,1953,5.89,10.6,220877,Ce jour où Adebayor a tout déballé sur sa famille,true,2025-12-28,
150,https://www.afriquesports.net/europe/xabi-alonso-4e-xavi-2e-les-5-meilleurs-milieux-de-terrain-espagnols-de-tous-les-temps,xabi-alonso-4e-xavi-2e-les-5-meilleurs-milieux-de-terrain-espagnols-de-tous-les-temps,fr,europe,112,4284,2.61,16.6,435174,"Xabi Alonso 4é, Xavi 2é&#8230; les 5 meilleurs milieux de terrain espagnols de tous les temps",true,2026-01-01,
152,https://www.afriquesports.net/football/coup-dur-pour-lionel-messi-sa-soeur-victime-dun-grave-accident-serieuses-blessures-et-mariage-reporte,coup-dur-pour-lionel-messi-sa-soeur-victime-dun-grave-accident-serieuses-blessures-et-mariage-reporte,fr,football,111,4388,2.53,3.4,871076,"Coup dur pour Lionel Messi : sa sœur victime d’un grave accident, sérieuses blessures et mariage reporté !",true,2025-12-30,
153,https://www.afriquesports.net/can-2025/senegal-vs-botswana-suivez-les-temps-forts-en-direct,senegal-vs-botswana-suivez-les-temps-forts-en-direct,fr,can-2025,110,8587,1.28,4.1,871144,SÉNÉGAL vs BOTSWANA : Suivez les temps forts en direct !,true,2026-01-01,
154,https://www.afriquesports.net/classement/neymar-12e-messi-5e-zidane-4e-les-20-joueurs-les-plus-techniques-de-lhistoire-reveles,neymar-12e-messi-5e-zidane-4e-les-20-joueurs-les-plus-techniques-de-lhistoire-reveles,fr,classement,110,3036,3.62,8.9,404985,"Neymar 12e, Messi 5e, Zidane 4e&#8230; Les 20 joueurs les plus techniques de l&rsquo;histoire révélés",true,2026-01-01,
156,https://www.afriquesports.net/afrique-sports-tv/le-double-phenomenal-de-cristiano-ronaldo-video,le-double-phenomenal-de-cristiano-ronaldo-video,fr,afrique-sports-tv,107,2172,4.93,2.9,871678,Le doublé phénoménal de Cristiano Ronaldo (VIDEO),true,2026-01-02,
159,https://www.afriquesports.net/can-2025/en-direct-can-2025-burkina-faso-vs-guinee-equatoriale-groupe-e-suivez-le-match-en-live,en-direct-can-2025-burkina-faso-vs-guinee-equatoriale-groupe-e-suivez-le-match-en-live,fr,can-2025,104,13336,0.78,6.4,871296,"EN DIRECT / CAN 2025 : Burkina Faso vs Guinée Equatoriale – Groupe E, suivez le match en live !",true,2025-12-31,
160,https://www.afriquesports.net/football/coup-dur-pour-le-barca-le-cauchemar-se-poursuit-pour-lamine-yamal,coup-dur-pour-le-barca-le-cauchemar-se-poursuit-pour-lamine-yamal,fr,football,104,4562,2.28,3.7,862621,Coup dur pour le Barça : le cauchemar se poursuit pour Lamine Yamal,true,2025-12-27,
161,https://www.afriquesports.net/football/le-footballeur-cheikh-toure-enleve-et-tue-au-ghana-letat-du-senegal-brise-le-silence,le-footballeur-cheikh-toure-enleve-et-tue-au-ghana-letat-du-senegal-brise-le-silence,fr,football,104,1835,5.67,3.4,863967,Le footballeur Cheikh Touré enlevé et tué au Ghana : l’État du Sénégal brise le silence,true,2025-12-29,
162,https://www.afriquesports.net/europe/un-cadre-quitte-officiellement-le-real-madrid,un-cadre-quitte-officiellement-le-real-madrid,fr,europe,103,1777,5.80,6.6,863404,Un cadre quitte officiellement le Real Madrid,true,2026-01-02,
164,https://www.afriquesports.net/football/habib-beye-frappe-fort-apres-le-nul-entre-le-cameroun-et-la-cote-divoire-il-tacle-ouvertement-les-elephants,habib-beye-frappe-fort-apres-le-nul-entre-le-cameroun-et-la-cote-divoire-il-tacle-ouvertement-les-elephants,fr,football,103,1590,6.48,4.2,871859,"Habib Beye frappe fort ! Après le nul entre le Cameroun et la Côte d’Ivoire, il tacle ouvertement les Éléphants.",true,2026-01-02,
167,https://www.afriquesports.net/article-du-jour/real-madrid-la-fortune-de-toni-kroos-apres-17-ans-de-carriere-devoilee,real-madrid-la-fortune-de-toni-kroos-apres-17-ans-de-carriere-devoilee,fr,article-du-jour,101,2376,4.25,13.1,806629,"Real Madrid : La fortune de Toni Kroos, grâce à ses 17 ans de carrière, dévoilée",true,2025-12-25,
168,https://www.afriquesports.net/cameroun/can-2025-a-quelques-heures-du-match-face-au-gabon-andre-onana-balance-un-message-cash-au-cameroun,can-2025-a-quelques-heures-du-match-face-au-gabon-andre-onana-balance-un-message-cash-au-cameroun,fr,cameroun,101,4808,2.10,4.8,871284,"CAN 2025 : À quelques heures du match face au Gabon, André Onana balance un message cash au Cameroun !",true,2026-01-02,
169,https://www.afriquesports.net/can-2025/habib-beye-frappe-fort-apres-le-nul-entre-le-cameroun-et-la-cote-divoire-il-tacle-ouvertement-les-elephants,habib-beye-frappe-fort-apres-le-nul-entre-le-cameroun-et-la-cote-divoire-il-tacle-ouvertement-les-elephants,fr,can-2025,101,1371,7.37,5.1,871859,"Habib Beye frappe fort ! Après le nul entre le Cameroun et la Côte d’Ivoire, il tacle ouvertement les Éléphants.",true,2026-01-02,
170,https://www.afriquesports.net/afrique-sports-tv/lionel-messi-repond-au-banger-de-cr7-avec-un-chef-doeuvre-video,lionel-messi-repond-au-banger-de-cr7-avec-un-chef-doeuvre-video,fr,afrique-sports-tv,100,4937,2.03,3.6,863963,Lionel Messi répond au BANGER de CR7 avec un chef-d&rsquo;œuvre (VIDEO),true,2025-12-30,
171,https://www.afriquesports.net/afrique/cameroun-la-guerre-eclate-entre-marc-brys-et-samuel-etoo,cameroun-la-guerre-eclate-entre-marc-brys-et-samuel-etoo,fr,afrique,100,2871,3.48,5.1,863699,Cameroun : la guerre éclate entre Marc Brys et Samuel Eto’o !,true,2026-01-02,
173,https://www.afriquesports.net/ballon-dor/ballon-dor-2025-france-football-confirme-la-fuite-et-choque-tout-le-monde,ballon-dor-2025-france-football-confirme-la-fuite-et-choque-tout-le-monde,fr,ballon-dor,99,2769,3.58,9.9,860571,Ballon d’Or 2025 : France Football confirme la fuite et choque tout le monde !,true,2026-01-02,
174,https://www.afriquesports.net/classement/voici-le-classement-des-meilleurs-buteurs-de-tous-les-temps,voici-le-classement-des-meilleurs-buteurs-de-tous-les-temps,fr,classement,99,8567,1.16,25.0,655551,Voici le classement des meilleurs buteurs de tous les temps (2024),true,2026-01-02,
175,https://www.afriquesports.net/coupe-du-monde/mondial-2026-la-caf-annonce-une-mauvaise-nouvelle-pour-le-cameroun,mondial-2026-la-caf-annonce-une-mauvaise-nouvelle-pour-le-cameroun,fr,coupe-du-monde,99,1435,6.90,5.5,863390,Mondial 2026 : la CAF annonce une mauvaise nouvelle pour le Cameroun,true,2026-01-01,
178,https://www.afriquesports.net/football/rd-congo-senegal-la-fifa-tranche-et-prend-une-grosse-decision,rd-congo-senegal-la-fifa-tranche-et-prend-une-grosse-decision,fr,football,98,4538,2.16,6.5,862674,RD Congo / Sénégal : la FIFA tranche et prend une grosse décision,true,2026-01-01,
179,https://www.afriquesports.net/football/scandale-au-real-un-cadre-exclu-apres-une-bagarre-avec-bellingham,scandale-au-real-un-cadre-exclu-apres-une-bagarre-avec-bellingham,fr,football,97,1912,5.07,6.5,863848,Scandale au Real : un cadre exclu après une bagarre avec Bellingham !,true,2026-01-02,
182,https://www.afriquesports.net/afrique/senegal-kenya-decouvrez-la-chaine-et-lheure-du-match-amical,senegal-kenya-decouvrez-la-chaine-et-lheure-du-match-amical,fr,afrique,94,6260,1.50,10.1,867199,Sénégal–Kenya : découvrez la chaîne et l’heure du match amical !,true,2026-01-01,
183,https://www.afriquesports.net/coupe-du-monde/coupe-du-monde-2026-la-fifa-fait-une-annonce-choc-pour-les-equipes-africaines,coupe-du-monde-2026-la-fifa-fait-une-annonce-choc-pour-les-equipes-africaines,fr,coupe-du-monde,94,2906,3.23,4.0,863923,Coupe du Monde 2026 : la FIFA fait une annonce choc pour les équipes africaines !,true,2025-12-30,
184,https://www.afriquesports.net/can-2025/gabon-aubameyang-au-coeur-dun-echange-tendu-sur-x-avant-lannonce-officielle,gabon-aubameyang-au-coeur-dun-echange-tendu-sur-x-avant-lannonce-officielle,fr,can-2025,93,2889,3.22,2.6,872349,Gabon : Aubameyang au cœur d’un échange tendu sur X avant l’annonce officielle,true,2026-01-02,
186,https://www.afriquesports.net/article-du-jour/classement-fifa-afrique-le-maroc-domine-le-senegal-rassure-le-cameroun-chute-lourdement,classement-fifa-afrique-le-maroc-domine-le-senegal-rassure-le-cameroun-chute-lourdement,fr,article-du-jour,92,5549,1.66,8.4,863800,"Classement FIFA / Afrique : le Maroc domine, le Sénégal rassure, le Cameroun chute lourdement !",true,2026-01-02,
188,https://www.afriquesports.net/ligue-des-champions/le-barca-exclu-de-la-ligue-des-champions-laporta-lache-une-bombe,le-barca-exclu-de-la-ligue-des-champions-laporta-lache-une-bombe,fr,ligue-des-champions,92,4060,2.27,3.8,864044,Le Barça exclu de la Ligue des champions ? Laporta lâche une bombe,true,2026-01-02,
189,https://www.afriquesports.net/actualites/tragedie-une-legende-de-fc-barcelone-assassinee-le-monde-du-football-sous-le-choc,tragedie-une-legende-de-fc-barcelone-assassinee-le-monde-du-football-sous-le-choc,fr,actualites,90,3104,2.90,3.1,870201,"Tragédie : une légende de FC Barcelone assassinée, le monde du football sous le choc",true,2026-01-02,
190,https://www.afriquesports.net/afrique/can-2025-le-benin-accuse-la-var-et-denonce-un-arbitrage-scandaleux,can-2025-le-benin-accuse-la-var-et-denonce-un-arbitrage-scandaleux,fr,afrique,90,1913,4.70,6.1,872119,CAN 2025 : Le Bénin craque face à la VAR dénonce un arbitrage scandaleux contre le Sénégal !,true,2026-01-02,
191,https://www.afriquesports.net/afrique/rdc-vs-senegal-voici-le-11-de-depart-aligne-par-pape-thiaw-avec-une-grosse-surprise,rdc-vs-senegal-voici-le-11-de-depart-aligne-par-pape-thiaw-avec-une-grosse-surprise,fr,afrique,90,5133,1.75,8.4,858561,RDC vs Sénégal : Voici le 11 de départ aligné par Pape Thiaw avec une grosse surprise !,true,2026-01-01,
192,https://www.afriquesports.net/afrique/senegal-la-decision-officielle-est-tombee-pour-assane-diao-et-la-selection,senegal-la-decision-officielle-est-tombee-pour-assane-diao-et-la-selection,fr,afrique,90,1260,7.14,6.7,859118,Sénégal : la décision officielle est tombée pour Assane Diao et la sélection !,true,2025-12-31,
193,https://www.afriquesports.net/article-du-jour/duel-de-legendes-les-chiffres-ont-tranche-entre-ronaldo-et-etoo,duel-de-legendes-les-chiffres-ont-tranche-entre-ronaldo-et-etoo,fr,article-du-jour,90,1875,4.80,21.4,269389,"Duel de légendes, les chiffres ont tranché entre Ronaldo et Eto&rsquo;o",true,2025-12-28,
194,https://www.afriquesports.net/football/apres-la-blessure-de-pedri-un-autre-terrible-coup-dur-frappe-le-barca,apres-la-blessure-de-pedri-un-autre-terrible-coup-dur-frappe-le-barca,fr,football,90,8001,1.12,3.6,870562,"Après la blessure de Pedri, un autre terrible coup dur frappe le Barça !",true,2025-12-27,
195,https://www.afriquesports.net/football/real-madrid-rodrygo-et-vinicius-balancent-des-mots-sur-ancelotti-et-piquent-xabi-alonso,real-madrid-rodrygo-et-vinicius-balancent-des-mots-sur-ancelotti-et-piquent-xabi-alonso,fr,football,90,7800,1.15,3.4,863178,Real Madrid : Rodrygo et Vinicius balancent des mots sur Ancelotti et piquent Xabi Alonso,true,2025-12-30,
196,https://www.afriquesports.net/football/video-accrochage-entre-lamine-yamal-et-arda-guler-voici-ce-qui-sest-passe,video-accrochage-entre-lamine-yamal-et-arda-guler-voici-ce-qui-sest-passe,fr,football,90,3603,2.50,20.1,858337,"VIDEO : Accrochage entre Lamine Yamal et Arda Güler , voici ce qui s&rsquo;est passé !",true,2025-12-30,
197,https://www.afriquesports.net/europe/barca-guirassy-cest-confirme,barca-guirassy-cest-confirme,fr,europe,89,2821,3.15,11.9,862529,"Barça : Guirassy, c’est confirmé !",true,2026-01-02,
198,https://www.afriquesports.net/football/uruguay-3e-france-7e-bresil-les-10-des-nations-les-plus-titrees-de-lhistoire-du-foot,uruguay-3e-france-7e-bresil-les-10-des-nations-les-plus-titrees-de-lhistoire-du-foot,fr,football,89,13285,0.67,13.2,491256,"Uruguay 3e, France 7e, Brésil&#8230; les 10 des Nations les plus titrées de l&rsquo;histoire du foot",true,2026-01-02,
199,https://www.afriquesports.net/afrique/can-2025-malgre-la-tempete-pape-thiaw-a-deja-scelle-sa-liste,can-2025-malgre-la-tempete-pape-thiaw-a-deja-scelle-sa-liste,fr,afrique,88,2259,3.90,4.2,869699,"CAN 2025 : malgré la tempête, Pape Thiaw a déjà scellé sa liste !",true,2025-12-31,
200,https://www.afriquesports.net/europe/xavi-et-iniesta-3e-de-bruyne-david-silva-2e-les-5-meilleurs-duos-de-milieux-de-terrain-de-la-derniere-decennie,xavi-et-iniesta-3e-de-bruyne-david-silva-2e-les-5-meilleurs-duos-de-milieux-de-terrain-de-la-derniere-decennie,fr,europe,88,885,9.94,10.0,461577,"Xavi et Iniesta 3e, De Bruyne &#8211; David Silva 2e&#8230; les 5 meilleurs duos de milieux de terrain de la dernière décennie",true,2026-01-02,
203,https://www.afriquesports.net/article-du-jour/direct-pape-thiaw-devoile-la-liste-officielle-des-joueurs-retenus-pour-la-can-2025,direct-pape-thiaw-devoile-la-liste-officielle-des-joueurs-retenus-pour-la-can-2025,fr,article-du-jour,87,708,12.29,6.1,869807,DIRECT : Pape Thiaw dévoile la liste officielle des joueurs retenus pour la CAN 2025 !,true,2026-01-01,
204,https://www.afriquesports.net/classement/la-liste-de-tous-les-ballons-dor-africains-et-des-records-2,la-liste-de-tous-les-ballons-dor-africains-et-des-records-2,fr,classement,87,14023,0.62,12.1,784201,La liste de tous les ballons d’Or africains et …des records !,true,2026-01-02,
205,https://www.afriquesports.net/can-2025/terrible-nouvelle-la-prevente-des-billets-pour-la-can-2025-vire-au-chaos,terrible-nouvelle-la-prevente-des-billets-pour-la-can-2025-vire-au-chaos,fr,can-2025,86,1837,4.68,5.4,861122,Terrible nouvelle : la prévente des billets pour la CAN 2025 vire au chaos,true,2026-01-02,
206,https://www.afriquesports.net/europe/le-barca-tient-le-nouveau-messi-encore-en-argentine,le-barca-tient-le-nouveau-messi-encore-en-argentine,fr,europe,86,3839,2.24,5.5,862714,"Le Barça tient le “nouveau Messi”, encore en Argentine",true,2026-01-01,
207,https://www.afriquesports.net/europe/florentino-perez-se-lache-et-tranche-pour-xabi-alonso,florentino-perez-se-lache-et-tranche-pour-xabi-alonso,fr,europe,85,1956,4.35,3.1,869687,Florentino Pérez se lâche et tranche pour Xabi Alonso !,true,2025-12-27,
208,https://www.afriquesports.net/europe/modric-8e-pirlo-5e-xavi-3e-les-10-meilleurs-milieux-de-terrain-de-tous-les-temps,modric-8e-pirlo-5e-xavi-3e-les-10-meilleurs-milieux-de-terrain-de-tous-les-temps,fr,europe,85,11176,0.76,24.8,453902,"Modric 8e, Pirlo 5e, Xavi 3e&#8230; les 10 meilleurs milieux de terrain de tous les temps",true,2026-01-01,
210,https://www.afriquesports.net/football/2026-commence-mal-pour-lamine-yamal-et-le-barca,2026-commence-mal-pour-lamine-yamal-et-le-barca,fr,football,84,4229,1.99,3.0,872403,2026 commence mal pour Lamine Yamal et le Barça !,true,2026-01-02,
212,https://www.afriquesports.net/football/mondial-2026-la-fifa-a-pris-sa-decision-pour-la-rd-congo,mondial-2026-la-fifa-a-pris-sa-decision-pour-la-rd-congo,fr,football,84,1790,4.69,9.4,861600,Mondial 2026 : La FIFA a pris sa décision pour la RD Congo,true,2025-12-27,
213,https://www.afriquesports.net/ballon-dor/ballon-dor-2025-le-vainqueur-deja-connu-et-le-classement-potentiellement-fuite,ballon-dor-2025-le-vainqueur-deja-connu-et-le-classement-potentiellement-fuite,fr,ballon-dor,83,2183,3.80,11.6,860406,Ballon d’Or 2025 : le vainqueur déjà connu et le classement potentiellement fuité !,true,2026-01-01,
214,https://www.afriquesports.net/europe/real-madrid-la-composition-contre-lespanyol-fuitee-xabi-alonso-chamboule-tout,real-madrid-la-composition-contre-lespanyol-fuitee-xabi-alonso-chamboule-tout,fr,europe,83,226132,0.04,7.7,860169,"Real Madrid : la composition contre l’Espanyol fuitée, Xabi Alonso chamboule tout !",true,2025-12-31,
217,https://www.afriquesports.net/senegal/senegal-botswana-sous-la-pluie-le-geste-dedouard-mendy-fait-le-buzz-a-la-can-photo,senegal-botswana-sous-la-pluie-le-geste-dedouard-mendy-fait-le-buzz-a-la-can-photo,fr,senegal,82,5364,1.53,4.2,871222,"Sénégal – Botswana : sous la pluie, le geste d’Édouard Mendy fait le buzz à la CAN (Photo)",true,2025-12-31,
219,https://www.afriquesports.net/can-2025/en-direct-can-2025-nigeria-vs-tanzanie-groupe-c-suivez-le-match-en-live,en-direct-can-2025-nigeria-vs-tanzanie-groupe-c-suivez-le-match-en-live,fr,can-2025,81,22188,0.37,6.3,871184,"EN DIRECT / CAN 2025 : Nigéria vs Tanzanie – Groupe C, suivez le match en live !",true,2025-12-31,
223,https://www.afriquesports.net/can-2025/coupe-dafrique-des-nations-endeuillee-par-un-drame-bouleversant,coupe-dafrique-des-nations-endeuillee-par-un-drame-bouleversant,fr,can-2025,80,2029,3.94,6.1,871036,Coupe d’Afrique des Nations endeuillée par un drame bouleversant,true,2026-01-02,
224,https://www.afriquesports.net/football/le-meilleur-milieu-de-terrain-actuel-de-liga-est-au-real-madrid-une-grosse-surprise,le-meilleur-milieu-de-terrain-actuel-de-liga-est-au-real-madrid-une-grosse-surprise,fr,football,80,21136,0.38,14.1,837102,"Le meilleur milieu de terrain actuel de Liga est au Real Madrid, une grosse surprise",true,2026-01-02,
225,https://www.afriquesports.net/afrique/habib-beye-dans-la-tourmente-le-terrible-verdict-devoile,habib-beye-dans-la-tourmente-le-terrible-verdict-devoile,fr,afrique,79,1271,6.22,10.5,862930,"Habib Beye dans la tourmente, le terrible verdict dévoilé !",true,2025-12-28,
226,https://www.afriquesports.net/afrique/senegal-vs-mauritanie-pape-thiaw-surprend-avec-3-changements-dans-le-onze,senegal-vs-mauritanie-pape-thiaw-surprend-avec-3-changements-dans-le-onze,fr,afrique,79,12337,0.64,6.4,863412,Sénégal vs Mauritanie : Pape Thiaw surprend avec 3 changements dans le onze,true,2026-01-02,
227,https://www.afriquesports.net/europe/lamine-yamal-trompe-par-sa-petite-amie-une-star-du-real-madrid-impliquee,lamine-yamal-trompe-par-sa-petite-amie-une-star-du-real-madrid-impliquee,fr,europe,79,5255,1.50,12.7,857915,"Lamine Yamal trompé par sa petite amie, une star du Real Madrid impliquée !",true,2026-01-02,
229,https://www.afriquesports.net/ballon-dor/ballon-dor-2025-le-vainqueur-deja-annonce-enorme-fuite,ballon-dor-2025-le-vainqueur-deja-annonce-enorme-fuite,fr,ballon-dor,78,1638,4.76,8.7,860439,"Ballon d’Or 2025 : le vainqueur déjà annoncé, énorme fuite !",true,2026-01-02,
230,https://www.afriquesports.net/football/le-maroc-en-deuil-une-star-decede-dans-un-tragique-accident-de-voiture,le-maroc-en-deuil-une-star-decede-dans-un-tragique-accident-de-voiture,fr,football,78,1333,5.85,5.8,866982,Le football égyptien est en deuil : une star décède dans un tragique accident de voiture,true,2025-12-28,
231,https://www.afriquesports.net/football/tragedie-dans-le-monde-du-foot-deces-accidentel-dune-star-celebre,tragedie-dans-le-monde-du-foot-deces-accidentel-dune-star-celebre,fr,football,78,1092,7.14,5.5,863241,Tragédie dans le monde du foot : décès accidentel d’une star célèbre,true,2026-01-02,
232,https://www.afriquesports.net/can-2025/direct-mali-zambie-duel-crucial-du-groupe-a-a-suivre-en-live,direct-mali-zambie-duel-crucial-du-groupe-a-a-suivre-en-live,fr,can-2025,77,7920,0.97,4.9,870855,"DIRECT : Mali – Zambie, duel crucial du Groupe A à suivre en live",true,2026-01-01,
233,https://www.afriquesports.net/football/apres-yamal-et-raphinha-un-autre-cadre-se-blesse-et-rate-le-clasico,apres-yamal-et-raphinha-un-autre-cadre-se-blesse-et-rate-le-clasico,fr,football,77,6958,1.11,7.2,863433,Après Yamal et Raphinha un autre cadre se blesse et rate le Clasico,true,2026-01-01,
234,https://www.afriquesports.net/football/tragedie-inattendue-dans-le-monde-du-foot-une-grande-star-perd-la-vie-dans-un-tragique-accident,tragedie-inattendue-dans-le-monde-du-foot-une-grande-star-perd-la-vie-dans-un-tragique-accident,fr,football,77,974,7.91,5.2,863251,Tragédie inattendue dans le monde du foot : une grande star perd la vie dans un tragique accident,true,2025-12-28,
235,https://www.afriquesports.net/football/video-lincroyable-frappe-de-federico-valverde-contre-seville-le-but-est-dingue,video-lincroyable-frappe-de-federico-valverde-contre-seville-le-but-est-dingue,fr,football,77,1580,4.87,12.1,836827,"VIDEO : L&rsquo;incroyable frappe de Federico Valverde contre Seville, le but est dingue !",true,2025-12-30,
237,https://www.afriquesports.net/football/fc-barcelone-frappe-fort-le-club-tient-son-futur-lamine-yamal,fc-barcelone-frappe-fort-le-club-tient-son-futur-lamine-yamal,fr,football,76,3333,2.28,8.9,863279,"FC Barcelone frappe fort, le club tient son futur Lamine Yamal !",true,2026-01-02,
239,https://www.afriquesports.net/football/real-madrid-rodrygo-frappe-fort-avec-une-decision-radicale,real-madrid-rodrygo-frappe-fort-avec-une-decision-radicale,fr,football,76,2717,2.80,2.7,872421,Real Madrid : Rodrygo frappe fort avec une décision radicale !,true,2026-01-02,
241,https://www.afriquesports.net/classement/10-joueurs-africains-plus-genereux,10-joueurs-africains-plus-genereux,fr,classement,75,1417,5.29,16.1,681171,"Hôpitaux, projets, fondations&#8230; Les 10 joueurs africains les plus généreux !",true,2026-01-02,
242,https://www.afriquesports.net/europe/tragedie-une-legende-de-fc-barcelone-assassinee-le-monde-du-football-sous-le-choc,tragedie-une-legende-de-fc-barcelone-assassinee-le-monde-du-football-sous-le-choc,fr,europe,75,2024,3.71,3.1,870201,"Tragédie : une légende de FC Barcelone assassinée, le monde du football sous le choc",true,2026-01-02,
243,https://www.afriquesports.net/football/assane-diao-enfin-fixe-le-verdict-officiel-est-connu,assane-diao-enfin-fixe-le-verdict-officiel-est-connu,fr,football,75,898,8.35,7.0,862570,Assane Diao enfin fixé : le verdict officiel est connu !,true,2026-01-02,
244,https://www.afriquesports.net/football/gianni-infantino-sexprime-sur-le-globe-soccer-awards,gianni-infantino-sexprime-sur-le-globe-soccer-awards,fr,football,75,629,11.92,6.0,325099,Gianni Infantino s’exprime sur le Globe Soccer Awards,true,2025-12-28,
